Country,Year,Population,,Population,,Population,Income,Energy
Sudan,2008,33.8,33800000,33.8M,#VALUE!,33800000,3310,484
Sudan,2009,34.5,34500000,34.5M,#VALUE!,34500000,3220,484
Sudan,2010,35.3,35300000,35.3M,#VALUE!,35300000,3650,471
Senegal,1970,4.39,4390000,4.39M,#VALUE!,4390000,2550,283
Senegal,1971,4.52,4520000,4.52M,#VALUE!,4520000,2630,279
Senegal,1972,4.66,4660000,4.66M,#VALUE!,4660000,2410,283
Senegal,1973,4.8,4800000,4.8M,#VALUE!,4800000,2430,283
Senegal,1974,4.93,4930000,4.93M,#VALUE!,4930000,2560,282
Senegal,1975,5.06,5060000,5.06M,#VALUE!,5060000,2720,280
Senegal,1976,5.18,5180000,5.18M,#VALUE!,5180000,2570,281
Senegal,1977,5.31,5310000,5.31M,#VALUE!,5310000,2390,275
Senegal,1978,5.44,5440000,5.44M,#VALUE!,5440000,2480,280
Senegal,1979,5.58,5580000,5.58M,#VALUE!,5580000,2320,280
Senegal,1980,5.74,5740000,5.74M,#VALUE!,5740000,2230,270
Senegal,1981,5.91,5910000,5.91M,#VALUE!,5910000,2490,260
Senegal,1982,6.09,6090000,6.09M,#VALUE!,6090000,2470,253
Senegal,1983,6.28,6280000,6.28M,#VALUE!,6280000,2290,258
Senegal,1984,6.47,6470000,6.47M,#VALUE!,6470000,2300,241
Senegal,1985,6.67,6670000,6.67M,#VALUE!,6670000,2330,245
Senegal,1986,6.88,6880000,6.88M,#VALUE!,6880000,2350,253
Senegal,1987,7.09,7090000,7.09M,#VALUE!,7090000,2400,234
Senegal,1988,7.3,7300000,7.3M,#VALUE!,7300000,2270,225
Senegal,1989,7.53,7530000,7.53M,#VALUE!,7530000,2300,224
Senegal,1990,7.76,7760000,7.76M,#VALUE!,7760000,2290,216
Senegal,1991,7.99,7990000,7.99M,#VALUE!,7990000,2250,223
Senegal,1992,8.23,8230000,8.23M,#VALUE!,8230000,2210,216
Senegal,1993,8.46,8460000,8.46M,#VALUE!,8460000,2150,208
Senegal,1994,8.69,8690000,8.69M,#VALUE!,8690000,2200,215
Senegal,1995,8.91,8910000,8.91M,#VALUE!,8910000,2190,214
Senegal,1996,9.13,9130000,9.13M,#VALUE!,9130000,2210,222
Senegal,1997,9.35,9350000,9.35M,#VALUE!,9350000,2280,229
Senegal,1998,9.57,9570000,9.57M,#VALUE!,9570000,2370,236
Senegal,1999,9.8,9800000,9.8M,#VALUE!,9800000,2390,245
Senegal,2000,10,10000000,10M,#VALUE!,10000000,2440,258
Senegal,2001,10.3,10300000,10.3M,#VALUE!,10300000,2400,256
Senegal,2002,10.5,10500000,10.5M,#VALUE!,10500000,2490,243
Senegal,2003,10.8,10800000,10.8M,#VALUE!,10800000,2580,253
Senegal,2004,11.1,11100000,11.1M,#VALUE!,11100000,2650,252
Senegal,2005,11.4,11400000,11.4M,#VALUE!,11400000,2650,246
Senegal,2006,11.7,11700000,11.7M,#VALUE!,11700000,2710,257
Senegal,2007,12,12000000,12M,#VALUE!,12000000,2740,261
Senegal,2008,12.3,12300000,12.3M,#VALUE!,12300000,2720,305
Senegal,2009,12.7,12700000,12.7M,#VALUE!,12700000,2740,302
Senegal,2010,13,13000000,13M,#VALUE!,13000000,2710,311
Singapore,1970,2.11,2110000,2.11M,#VALUE!,2110000,9750,1290
Singapore,1971,2.15,2150000,2.15M,#VALUE!,2150000,11k,1570
Singapore,1972,2.19,2190000,2.19M,#VALUE!,2190000,12.1k,1710
Singapore,1973,2.23,2230000,2.23M,#VALUE!,2230000,12.9k,1800
Singapore,1974,2.26,2260000,2.26M,#VALUE!,2260000,13.4k,1640
Singapore,1975,2.29,2290000,2.29M,#VALUE!,2290000,14.4k,1690
Singapore,1976,2.31,2310000,2.31M,#VALUE!,2310000,15.5k,1760
Singapore,1977,2.34,2340000,2.34M,#VALUE!,2340000,16.8k,2210
Singapore,1978,2.37,2370000,2.37M,#VALUE!,2370000,18.3k,2130
Singapore,1979,2.41,2410000,2.41M,#VALUE!,2410000,20.2k,2130
Singapore,1980,2.46,2460000,2.46M,#VALUE!,2460000,21.5k,2120
Singapore,1981,2.52,2520000,2.52M,#VALUE!,2520000,22.3k,1990
Singapore,1982,2.58,2580000,2.58M,#VALUE!,2580000,24.1k,2200
Singapore,1983,2.64,2640000,2.64M,#VALUE!,2640000,26k,2460
Singapore,1984,2.71,2710000,2.71M,#VALUE!,2710000,26k,2470
Singapore,1985,2.76,2760000,2.76M,#VALUE!,2760000,26.6k,2630
Singapore,1986,2.82,2820000,2.82M,#VALUE!,2820000,29.3k,2760
Singapore,1987,2.87,2870000,2.87M,#VALUE!,2870000,32.1k,2980
Singapore,1988,2.94,2940000,2.94M,#VALUE!,2940000,34.6k,2900
Singapore,1989,3.01,3010000,3.01M,#VALUE!,3010000,37.3k,3780
Singapore,1990,3.1,3100000,3.1M,#VALUE!,3100000,38.7k,4170
Singapore,1991,3.2,3200000,3.2M,#VALUE!,3200000,40.1k,4590
Singapore,1992,3.31,3310000,3.31M,#VALUE!,3310000,43.6k,5490
Singapore,1993,3.42,3420000,3.42M,#VALUE!,3420000,46.9k,6460
Singapore,1994,3.53,3530000,3.53M,#VALUE!,3530000,48.8k,5350
Singapore,1995,3.64,3640000,3.64M,#VALUE!,3640000,50.3k,5360
Singapore,1996,3.75,3750000,3.75M,#VALUE!,3750000,52.7k,5820
Singapore,1997,3.86,3860000,3.86M,#VALUE!,3860000,49.8k,5080
Singapore,1998,3.95,3950000,3.95M,#VALUE!,3950000,52.3k,4590
Singapore,1999,4.03,4030000,4.03M,#VALUE!,4030000,56k,4630
Singapore,2000,4.08,4080000,4.08M,#VALUE!,4080000,53.9k,5150
Singapore,2001,4.1,4100000,4.1M,#VALUE!,4100000,55.5k,5070
Singapore,2002,4.13,4130000,4.13M,#VALUE!,4130000,58.9k,6220
Singapore,2003,4.18,4180000,4.18M,#VALUE!,4180000,63.9k,7370
Singapore,2004,4.27,4270000,4.27M,#VALUE!,4270000,67k,5060
Singapore,2005,4.4,4400000,4.4M,#VALUE!,4400000,70.8k,5260
Singapore,2006,4.58,4580000,4.58M,#VALUE!,4580000,74k,4680
Singapore,2007,4.78,4780000,4.78M,#VALUE!,4780000,71.5k,5090
Singapore,2008,4.97,4970000,4.97M,#VALUE!,4970000,69.5k,4260
Singapore,2009,5.13,5130000,5.13M,#VALUE!,5130000,78.2k,5010
Singapore,2010,5.26,5260000,5.26M,#VALUE!,5260000,81.4k,5070
El Salvador,1970,3.77,3770000,3.77M,#VALUE!,3770000,4620,465
El Salvador,1971,3.87,3870000,3.87M,#VALUE!,3870000,4820,484
El Salvador,1972,3.96,3960000,3.96M,#VALUE!,3960000,5000,499
El Salvador,1973,4.06,4060000,4.06M,#VALUE!,4060000,5250,499
El Salvador,1974,4.15,4150000,4.15M,#VALUE!,4150000,5460,544
El Salvador,1975,4.25,4250000,4.25M,#VALUE!,4250000,5590,614
El Salvador,1976,4.34,4340000,4.34M,#VALUE!,4340000,5830,621
El Salvador,1977,4.43,4430000,4.43M,#VALUE!,4430000,6100,644
El Salvador,1978,4.51,4510000,4.51M,#VALUE!,4510000,5910,617
El Salvador,1979,4.59,4590000,4.59M,#VALUE!,4590000,5380,549
El Salvador,1980,4.67,4670000,4.67M,#VALUE!,4670000,5040,583
El Salvador,1981,4.74,4740000,4.74M,#VALUE!,4740000,4840,593
El Salvador,1982,4.8,4800000,4.8M,#VALUE!,4800000,4870,562
El Salvador,1983,4.87,4870000,4.87M,#VALUE!,4870000,4960,566
El Salvador,1984,4.94,4940000,4.94M,#VALUE!,4940000,5020,532
El Salvador,1985,5,5000000,5M,#VALUE!,5000000,5000,456
El Salvador,1986,5.07,5070000,5.07M,#VALUE!,5070000,5090,502
El Salvador,1987,5.13,5130000,5.13M,#VALUE!,5130000,5120,462
El Salvador,1988,5.2,5200000,5.2M,#VALUE!,5200000,5130,468
El Salvador,1989,5.27,5270000,5.27M,#VALUE!,5270000,5270,468
El Salvador,1990,5.34,5340000,5.34M,#VALUE!,5340000,5270,508
El Salvador,1991,5.42,5420000,5.42M,#VALUE!,5420000,5560,523
El Salvador,1992,5.49,5490000,5.49M,#VALUE!,5490000,5810,543
El Salvador,1993,5.56,5560000,5.56M,#VALUE!,5560000,6000,568
El Salvador,1994,5.63,5630000,5.63M,#VALUE!,5630000,6210,597
El Salvador,1995,5.69,5690000,5.69M,#VALUE!,5690000,6200,564
El Salvador,1996,5.75,5750000,5.75M,#VALUE!,5750000,6330,618
El Salvador,1997,5.8,5800000,5.8M,#VALUE!,5800000,6440,630
El Salvador,1998,5.84,5840000,5.84M,#VALUE!,5840000,6520,649
El Salvador,1999,5.89,5890000,5.89M,#VALUE!,5890000,6550,674
El Salvador,2000,5.93,5930000,5.93M,#VALUE!,5930000,6560,700
El Salvador,2001,5.96,5960000,5.96M,#VALUE!,5960000,6630,710
El Salvador,2002,5.99,5990000,5.99M,#VALUE!,5990000,6700,737
El Salvador,2003,6.02,6020000,6.02M,#VALUE!,6020000,6720,727
El Salvador,2004,6.05,6050000,6.05M,#VALUE!,6050000,6870,745
El Salvador,2005,6.08,6080000,6.08M,#VALUE!,6080000,7140,779
El Salvador,2006,6.11,6110000,6.11M,#VALUE!,6110000,7240,733
El Salvador,2007,6.13,6130000,6.13M,#VALUE!,6130000,7390,734
El Salvador,2008,6.16,6160000,6.16M,#VALUE!,6160000,7210,684
El Salvador,2009,6.18,6180000,6.18M,#VALUE!,6180000,7330,687
El Salvador,2010,6.21,6210000,6.21M,#VALUE!,6210000,7580,691
Slovak Republic,1970,4.58,4580000,4.58M,#VALUE!,4580000,12.5k,3130
Slovak Republic,1971,4.62,4620000,4.62M,#VALUE!,4620000,12.8k,3220
Slovak Republic,1972,4.66,4660000,4.66M,#VALUE!,4660000,13.2k,3340
Slovak Republic,1973,4.71,4710000,4.71M,#VALUE!,4710000,13.5k,3460
Slovak Republic,1974,4.75,4750000,4.75M,#VALUE!,4750000,13.8k,3540
Slovak Republic,1975,4.8,4800000,4.8M,#VALUE!,4800000,13.8k,3630
Slovak Republic,1976,4.85,4850000,4.85M,#VALUE!,4850000,14.2k,3780
Slovak Republic,1977,4.9,4900000,4.9M,#VALUE!,4900000,14.1k,3930
Slovak Republic,1978,4.95,4950000,4.95M,#VALUE!,4950000,14k,3970
Slovak Republic,1979,5,5000000,5M,#VALUE!,5000000,14.1k,3980
Slovak Republic,1980,5.04,5040000,5.04M,#VALUE!,5040000,13.9k,3870
Slovak Republic,1981,5.07,5070000,5.07M,#VALUE!,5070000,13.9k,3750
Slovak Republic,1982,5.11,5110000,5.11M,#VALUE!,5110000,13.9k,3770
Slovak Republic,1983,5.14,5140000,5.14M,#VALUE!,5140000,14.1k,3930
Slovak Republic,1984,5.17,5170000,5.17M,#VALUE!,5170000,14k,4020
Slovak Republic,1985,5.19,5190000,5.19M,#VALUE!,5190000,14.5k,3980
Slovak Republic,1986,5.22,5220000,5.22M,#VALUE!,5220000,14.8k,4070
Slovak Republic,1987,5.24,5240000,5.24M,#VALUE!,5240000,15k,4110
Slovak Republic,1988,5.27,5270000,5.27M,#VALUE!,5270000,15.1k,4080
Slovak Republic,1989,5.29,5290000,5.29M,#VALUE!,5290000,14.7k,4020
Slovak Republic,1990,5.31,5310000,5.31M,#VALUE!,5310000,12.5k,3610
Slovak Republic,1991,5.33,5330000,5.33M,#VALUE!,5330000,11.7k,3410
Slovak Republic,1992,5.35,5350000,5.35M,#VALUE!,5350000,11.9k,3330
Slovak Republic,1993,5.36,5360000,5.36M,#VALUE!,5360000,12.6k,3260
Slovak Republic,1994,5.38,5380000,5.38M,#VALUE!,5380000,13.3k,3320
Slovak Republic,1995,5.38,5380000,5.38M,#VALUE!,5380000,14.1k,3360
Slovak Republic,1996,5.39,5390000,5.39M,#VALUE!,5390000,15k,3360
Slovak Republic,1997,5.4,5400000,5.4M,#VALUE!,5400000,15.5k,3260
Slovak Republic,1998,5.4,5400000,5.4M,#VALUE!,5400000,15.5k,3270
Slovak Republic,1999,5.4,5400000,5.4M,#VALUE!,5400000,15.7k,3290
Slovak Republic,2000,5.4,5400000,5.4M,#VALUE!,5400000,16.3k,3460
Slovak Republic,2001,5.4,5400000,5.4M,#VALUE!,5400000,17k,3480
Slovak Republic,2002,5.4,5400000,5.4M,#VALUE!,5400000,17.9k,3470
Slovak Republic,2003,5.4,5400000,5.4M,#VALUE!,5400000,18.9k,3420
Slovak Republic,2004,5.4,5400000,5.4M,#VALUE!,5400000,20.1k,3500
Slovak Republic,2005,5.4,5400000,5.4M,#VALUE!,5400000,21.8k,3470
Slovak Republic,2006,5.4,5400000,5.4M,#VALUE!,5400000,24.2k,3320
Slovak Republic,2007,5.4,5400000,5.4M,#VALUE!,5400000,25.5k,3410
Slovak Republic,2008,5.4,5400000,5.4M,#VALUE!,5400000,24.1k,3110
Slovak Republic,2009,5.4,5400000,5.4M,#VALUE!,5400000,25.5k,3310
Slovak Republic,2010,5.41,5410000,5.41M,#VALUE!,5410000,26.2k,3210
Sweden,1970,8.1,8100000,8.1M,#VALUE!,8100000,23.9k,4450
Sweden,1971,8.13,8130000,8.13M,#VALUE!,8130000,24.4k,4530
Sweden,1972,8.15,8150000,8.15M,#VALUE!,8150000,25.4k,4770
Sweden,1973,8.17,8170000,8.17M,#VALUE!,8170000,26.2k,4510
Sweden,1974,8.2,8200000,8.2M,#VALUE!,8200000,26.8k,4760
Sweden,1975,8.22,8220000,8.22M,#VALUE!,8220000,27k,5150
Sweden,1976,8.25,8250000,8.25M,#VALUE!,8250000,26.6k,5050
Sweden,1977,8.28,8280000,8.28M,#VALUE!,8280000,27k,5020
Sweden,1978,8.3,8300000,8.3M,#VALUE!,8300000,28k,5230
Sweden,1979,8.32,8320000,8.32M,#VALUE!,8320000,28.5k,4870
Sweden,1980,8.33,8330000,8.33M,#VALUE!,8330000,28.5k,5100
Sweden,1981,8.33,8330000,8.33M,#VALUE!,8330000,28.9k,4880
Sweden,1982,8.33,8330000,8.33M,#VALUE!,8330000,29.4k,4940
Sweden,1983,8.34,8340000,8.34M,#VALUE!,8340000,30.6k,5220
Sweden,1984,8.36,8360000,8.36M,#VALUE!,8360000,31.2k,5660
Sweden,1985,8.38,8380000,8.38M,#VALUE!,8380000,31.9k,5880
Sweden,1986,8.42,8420000,8.42M,#VALUE!,8420000,32.8k,5760
Sweden,1987,8.46,8460000,8.46M,#VALUE!,8460000,33.4k,5850
Sweden,1988,8.51,8510000,8.51M,#VALUE!,8510000,34k,5590
Sweden,1989,8.57,8570000,8.57M,#VALUE!,8570000,34.3k,5510
Sweden,1990,8.63,8630000,8.63M,#VALUE!,8630000,33.6k,5650
Sweden,1991,8.69,8690000,8.69M,#VALUE!,8690000,33.1k,5370
Sweden,1992,8.75,8750000,8.75M,#VALUE!,8750000,32.2k,5330
Sweden,1993,8.8,8800000,8.8M,#VALUE!,8800000,33.2k,5660
Sweden,1994,8.84,8840000,8.84M,#VALUE!,8840000,34.3k,5700
Sweden,1995,8.86,8860000,8.86M,#VALUE!,8860000,34.8k,5830
Sweden,1996,8.87,8870000,8.87M,#VALUE!,8870000,35.9k,5670
Sweden,1997,8.87,8870000,8.87M,#VALUE!,8870000,37.4k,5770
Sweden,1998,8.87,8870000,8.87M,#VALUE!,8870000,39k,5660
Sweden,1999,8.88,8880000,8.88M,#VALUE!,8880000,40.8k,5360
Sweden,2000,8.9,8900000,8.9M,#VALUE!,8900000,41.2k,5680
Sweden,2001,8.92,8920000,8.92M,#VALUE!,8920000,42k,5800
Sweden,2002,8.95,8950000,8.95M,#VALUE!,8950000,42.8k,5650
Sweden,2003,8.99,8990000,8.99M,#VALUE!,8990000,44.5k,5850
Sweden,2004,9.04,9040000,9.04M,#VALUE!,9040000,45.6k,5710
Sweden,2005,9.1,9100000,9.1M,#VALUE!,9100000,47.4k,5530
Sweden,2006,9.16,9160000,9.16M,#VALUE!,9160000,48.7k,5470
Sweden,2007,9.24,9240000,9.24M,#VALUE!,9240000,48.1k,5380
Sweden,2008,9.31,9310000,9.31M,#VALUE!,9310000,45.6k,4880
Sweden,2009,9.39,9390000,9.39M,#VALUE!,9390000,47.9k,5430
Sweden,2010,9.47,9470000,9.47M,#VALUE!,9470000,49.1k,5270
Syria,1970,6.57,6570000,6.57M,#VALUE!,6570000,6890,362
Syria,1971,6.8,6800000,6.8M,#VALUE!,6800000,8330,291
Syria,1972,7.04,7040000,7.04M,#VALUE!,7040000,7360,292
Syria,1973,7.28,7280000,7.28M,#VALUE!,7280000,8840,363
Syria,1974,7.54,7540000,7.54M,#VALUE!,7540000,10.2k,405
Syria,1975,7.79,7790000,7.79M,#VALUE!,7790000,11k,444
Syria,1976,8.06,8060000,8.06M,#VALUE!,8060000,10.5k,477
Syria,1977,8.34,8340000,8.34M,#VALUE!,8340000,11k,504
Syria,1978,8.63,8630000,8.63M,#VALUE!,8630000,11k,632
Syria,1979,8.93,8930000,8.93M,#VALUE!,8930000,11.9k,500
Syria,1980,9.25,9250000,9.25M,#VALUE!,9250000,12.6k,576
Syria,1981,9.59,9590000,9.59M,#VALUE!,9590000,12.4k,667
Syria,1982,9.94,9940000,9.94M,#VALUE!,9940000,12.2k,738
Syria,1983,10.3,10300000,10.3M,#VALUE!,10300000,11.3k,820
Syria,1984,10.6,10600000,10.6M,#VALUE!,10600000,11.5k,735
Syria,1985,11,11000000,11M,#VALUE!,11000000,10.6k,731
Syria,1986,11.4,11400000,11.4M,#VALUE!,11400000,10.4k,787
Syria,1987,11.7,11700000,11.7M,#VALUE!,11700000,11.4k,791
Syria,1988,12.1,12100000,12.1M,#VALUE!,12100000,10k,770
Syria,1989,12.4,12400000,12.4M,#VALUE!,12400000,10.5k,841
Syria,1990,12.8,12800000,12.8M,#VALUE!,12800000,10.8k,890
Syria,1991,13.2,13200000,13.2M,#VALUE!,13200000,11.5k,827
Syria,1992,13.6,13600000,13.6M,#VALUE!,13600000,11.6k,808
Syria,1993,14,14000000,14M,#VALUE!,14000000,11.5k,820
Syria,1994,14.3,14300000,14.3M,#VALUE!,14300000,11.3k,843
Syria,1995,14.8,14800000,14.8M,#VALUE!,14800000,10.9k,866
Syria,1996,15.2,15200000,15.2M,#VALUE!,15200000,10.2k,914
Syria,1997,15.6,15600000,15.6M,#VALUE!,15600000,10.1k,991
Syria,1998,16,16000000,16M,#VALUE!,16000000,9160,961
Syria,1999,16.4,16400000,16.4M,#VALUE!,16400000,8820,941
Syria,2000,16.8,16800000,16.8M,#VALUE!,16800000,8640,945
Syria,2001,17.1,17100000,17.1M,#VALUE!,17100000,8660,963
Syria,2002,17.4,17400000,17.4M,#VALUE!,17400000,8040,950
Syria,2003,17.8,17800000,17.8M,#VALUE!,17800000,8110,970
Syria,2004,18.4,18400000,18.4M,#VALUE!,18400000,8090,1130
Syria,2005,19.1,19100000,19.1M,#VALUE!,19100000,7940,1130
Syria,2006,19.9,19900000,19.9M,#VALUE!,19900000,7800,1140
Syria,2007,20.7,20700000,20.7M,#VALUE!,20700000,7590,1120
Syria,2008,21.2,21200000,21.2M,#VALUE!,21200000,7580,1010
Syria,2009,21.4,21400000,21.4M,#VALUE!,21400000,7500,1010
Syria,2010,21.1,21100000,21.1M,#VALUE!,21100000,6880,944
Togo,1970,2.19,2190000,2.19M,#VALUE!,2190000,1900,333
Togo,1971,2.25,2250000,2.25M,#VALUE!,2250000,1900,332
Togo,1972,2.3,2300000,2.3M,#VALUE!,2300000,1770,324
Togo,1973,2.36,2360000,2.36M,#VALUE!,2360000,1780,317
Togo,1974,2.41,2410000,2.41M,#VALUE!,2410000,1720,323
Togo,1975,2.46,2460000,2.46M,#VALUE!,2460000,1660,316
Togo,1976,2.52,2520000,2.52M,#VALUE!,2520000,1690,328
Togo,1977,2.58,2580000,2.58M,#VALUE!,2580000,1810,330
Togo,1978,2.64,2640000,2.64M,#VALUE!,2640000,1850,335
Togo,1979,2.72,2720000,2.72M,#VALUE!,2720000,1710,326
Togo,1980,2.81,2810000,2.81M,#VALUE!,2810000,1540,322
Togo,1981,2.92,2920000,2.92M,#VALUE!,2920000,1430,327
Togo,1982,3.03,3030000,3.03M,#VALUE!,3030000,1310,308
Togo,1983,3.14,3140000,3.14M,#VALUE!,3140000,1330,308
Togo,1984,3.25,3250000,3.25M,#VALUE!,3250000,1330,303
Togo,1985,3.36,3360000,3.36M,#VALUE!,3360000,1320,320
Togo,1986,3.47,3470000,3.47M,#VALUE!,3470000,1240,328
Togo,1987,3.58,3580000,3.58M,#VALUE!,3580000,1320,325
Togo,1988,3.68,3680000,3.68M,#VALUE!,3680000,1320,326
Togo,1989,3.77,3770000,3.77M,#VALUE!,3770000,1350,335
Togo,1990,3.86,3860000,3.86M,#VALUE!,3860000,1310,335
Togo,1991,3.95,3950000,3.95M,#VALUE!,3950000,1230,332
Togo,1992,4.03,4030000,4.03M,#VALUE!,4030000,1020,327
Togo,1993,4.12,4120000,4.12M,#VALUE!,4120000,1150,361
Togo,1994,4.23,4230000,4.23M,#VALUE!,4230000,1210,371
Togo,1995,4.35,4350000,4.35M,#VALUE!,4350000,1280,404
Togo,1996,4.49,4490000,4.49M,#VALUE!,4490000,1420,386
Togo,1997,4.63,4630000,4.63M,#VALUE!,4630000,1340,399
Togo,1998,4.78,4780000,4.78M,#VALUE!,4780000,1330,442
Togo,1999,4.92,4920000,4.92M,#VALUE!,4920000,1280,429
Togo,2000,5.06,5060000,5.06M,#VALUE!,5060000,1260,416
Togo,2001,5.2,5200000,5.2M,#VALUE!,5200000,1270,420
Togo,2002,5.33,5330000,5.33M,#VALUE!,5330000,1320,432
Togo,2003,5.47,5470000,5.47M,#VALUE!,5470000,1280,426
Togo,2004,5.61,5610000,5.61M,#VALUE!,5610000,1190,423
Togo,2005,5.76,5760000,5.76M,#VALUE!,5760000,1190,411
Togo,2006,5.92,5920000,5.92M,#VALUE!,5920000,1140,415
Togo,2007,6.08,6080000,6.08M,#VALUE!,6080000,1160,421
Togo,2008,6.25,6250000,6.25M,#VALUE!,6250000,1190,498
Togo,2009,6.42,6420000,6.42M,#VALUE!,6420000,1230,485
Togo,2010,6.6,6600000,6.6M,#VALUE!,6600000,1270,475
Thailand,1970,38,38000000,38M,#VALUE!,38000000,2970,361
Thailand,1971,39.1,39100000,39.1M,#VALUE!,39100000,3000,368
Thailand,1972,40.2,40200000,40.2M,#VALUE!,40200000,3190,389
Thailand,1973,41.3,41300000,41.3M,#VALUE!,41300000,3240,386
Thailand,1974,42.3,42300000,42.3M,#VALUE!,42300000,3300,410
Thailand,1975,43.4,43400000,43.4M,#VALUE!,43400000,3500,434
Thailand,1976,44.4,44400000,44.4M,#VALUE!,44400000,3740,452
Thailand,1977,45.4,45400000,45.4M,#VALUE!,45400000,4010,459
Thailand,1978,46.4,46400000,46.4M,#VALUE!,46400000,4100,474
Thailand,1979,47.4,47400000,47.4M,#VALUE!,47400000,4170,464
Thailand,1980,48.3,48300000,48.3M,#VALUE!,48300000,4310,460
Thailand,1981,49.3,49300000,49.3M,#VALUE!,49300000,4430,457
Thailand,1982,50.2,50200000,50.2M,#VALUE!,50200000,4570,412
Thailand,1983,51.1,51100000,51.1M,#VALUE!,51100000,4720,446
Thailand,1984,52,52000000,52M,#VALUE!,52000000,4830,475
Thailand,1985,53,53000000,53M,#VALUE!,53000000,4990,490
Thailand,1986,53.9,53900000,53.9M,#VALUE!,53900000,5350,532
Thailand,1987,54.9,54900000,54.9M,#VALUE!,54900000,5940,596
Thailand,1988,55.8,55800000,55.8M,#VALUE!,55800000,6530,657
Thailand,1989,56.6,56600000,56.6M,#VALUE!,56600000,7110,742
Thailand,1990,57.2,57200000,57.2M,#VALUE!,57200000,7630,796
Thailand,1991,57.8,57800000,57.8M,#VALUE!,57800000,8160,839
Thailand,1992,58.3,58300000,58.3M,#VALUE!,58300000,8750,878
Thailand,1993,58.9,58900000,58.9M,#VALUE!,58900000,9370,962
Thailand,1994,59.5,59500000,59.5M,#VALUE!,59500000,10k,1040
Thailand,1995,60.1,60100000,60.1M,#VALUE!,60100000,10.5k,1150
Thailand,1996,60.8,60800000,60.8M,#VALUE!,60800000,10.1k,1160
Thailand,1997,61.6,61600000,61.6M,#VALUE!,61600000,9190,1070
Thailand,1998,62.3,62300000,62.3M,#VALUE!,62300000,9500,1130
Thailand,1999,63,63000000,63M,#VALUE!,63000000,9820,1150
Thailand,2000,63.5,63500000,63.5M,#VALUE!,63500000,10.1k,1170
Thailand,2001,64.1,64100000,64.1M,#VALUE!,64100000,10.6k,1280
Thailand,2002,64.5,64500000,64.5M,#VALUE!,64500000,11.3k,1380
Thailand,2003,65,65000000,65M,#VALUE!,65000000,11.9k,1480
Thailand,2004,65.4,65400000,65.4M,#VALUE!,65400000,12.3k,1510
Thailand,2005,65.8,65800000,65.8M,#VALUE!,65800000,12.9k,1530
Thailand,2006,66.2,66200000,66.2M,#VALUE!,66200000,13.5k,1590
Thailand,2007,66.5,66500000,66.5M,#VALUE!,66500000,13.6k,1620
Thailand,2008,66.9,66900000,66.9M,#VALUE!,66900000,13.5k,1610
Thailand,2009,67.2,67200000,67.2M,#VALUE!,67200000,14.4k,1750
Thailand,2010,67.5,67500000,67.5M,#VALUE!,67500000,14.5k,1740
Trinidad and Tobago,1970,956k,#VALUE!,956,956000,956000,13.1k,2760
Trinidad and Tobago,1971,968k,#VALUE!,968,968000,968000,13.4k,2770
Trinidad and Tobago,1972,982k,#VALUE!,982,982000,982000,13.3k,2690
Trinidad and Tobago,1973,996k,#VALUE!,996,996000,996000,13.7k,2680
Trinidad and Tobago,1974,1.01,1010000,1.01M,#VALUE!,1010000,13.6k,2300
Trinidad and Tobago,1975,1.03,1030000,1.03M,#VALUE!,1030000,14.4k,2510
Trinidad and Tobago,1976,1.04,1040000,1.04M,#VALUE!,1040000,14.8k,2810
Trinidad and Tobago,1977,1.05,1050000,1.05M,#VALUE!,1050000,16k,3330
Trinidad and Tobago,1978,1.07,1070000,1.07M,#VALUE!,1070000,16.2k,3400
Trinidad and Tobago,1979,1.08,1080000,1.08M,#VALUE!,1080000,17k,3530
Trinidad and Tobago,1980,1.1,1100000,1.1M,#VALUE!,1100000,17.2k,3690
Trinidad and Tobago,1981,1.12,1120000,1.12M,#VALUE!,1120000,15.6k,3650
Trinidad and Tobago,1982,1.14,1140000,1.14M,#VALUE!,1140000,13.9k,3720
Trinidad and Tobago,1983,1.16,1160000,1.16M,#VALUE!,1160000,14.2k,4140
Trinidad and Tobago,1984,1.17,1170000,1.17M,#VALUE!,1170000,13.1k,4350
Trinidad and Tobago,1985,1.18,1180000,1.18M,#VALUE!,1180000,12.3k,4500
Trinidad and Tobago,1986,1.19,1190000,1.19M,#VALUE!,1190000,11.3k,4190
Trinidad and Tobago,1987,1.2,1200000,1.2M,#VALUE!,1200000,10.6k,4560
Trinidad and Tobago,1988,1.21,1210000,1.21M,#VALUE!,1210000,10.2k,4400
Trinidad and Tobago,1989,1.22,1220000,1.22M,#VALUE!,1220000,10.1k,4900
Trinidad and Tobago,1990,1.23,1230000,1.23M,#VALUE!,1230000,10.3k,4840
Trinidad and Tobago,1991,1.24,1240000,1.24M,#VALUE!,1240000,11.3k,5290
Trinidad and Tobago,1992,1.24,1240000,1.24M,#VALUE!,1240000,11.2k,5030
Trinidad and Tobago,1993,1.25,1250000,1.25M,#VALUE!,1250000,11.5k,5040
Trinidad and Tobago,1994,1.25,1250000,1.25M,#VALUE!,1250000,11.9k,4900
Trinidad and Tobago,1995,1.26,1260000,1.26M,#VALUE!,1260000,12.7k,5780
Trinidad and Tobago,1996,1.26,1260000,1.26M,#VALUE!,1260000,13.7k,5440
Trinidad and Tobago,1997,1.26,1260000,1.26M,#VALUE!,1260000,14.7k,6310
